asset_tag_,serial_,description,quantity,location,price,has_purchase_order,has_supplier_info,lifespan_days,estimated_useful_life_days,asset_current_age_days,linear_depreciation_rate,stagnation_time_days,depreciation_pct,days_to_service,has_been_transferred,price_per_unit,is_high_value,category_encoded,condition_encoded,dept_ALL,dept_AMP,dept_AUTO,dept_AUTO-COL,dept_AUTO-OPE,dept_AUTOMATION,dept_CAD,dept_CDL,dept_CONST,dept_DMC,dept_ELEC-ENG,dept_Electrical,dept_GIS,dept_HONDA,dept_HVAC,dept_LEED,dept_MACHINIST,dept_Maintenance,dept_PLUM,dept_SEMI,dept_WELD,campus_Dobie,campus_Lockhart,campus_Lockhart Correctional,campus_Northridge,campus_Riverside,campus_Round Rock,campus_San Marcos,campus_Smithville,campus_TOOF,target_needs_repair
A1624,NE414001P,Miller Spectrum 875,1,Container 11A,10375.38,0,0,,1095,2710,9.475232876712328,-1,247.48858447488584,15,0,10375.38,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
A1625,NE414004P,Miller Spectrum 875,1,Container 11A,16287.14,0,0,,1095,1285,14.874100456621004,-1,117.351598173516,16,0,16287.14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
A1618,NF114013P,Miller Spectrum 875,1,Container 11A,16520.5,0,0,,1095,46,15.087214611872145,-1,4.200913242009133,15,0,16520.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-481417,ND284035P,Miller Spectrum 875,1,Container 11A,15441.24,0,0,,1095,617,14.10158904109589,-1,56.347031963470315,10,0,15441.24,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-681888,ND284052P,Miller Spectrum 875,1,Container 11A,7639.76,0,0,,1095,1348,6.9769497716894975,-1,123.10502283105022,17,0,7639.76,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-810948,ND284056P,Miller Spectrum 875,1,Container 11A,16097.5,0,0,,1095,2781,14.700913242009133,-1,253.97260273972603,10,0,16097.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-684835,ND284057P,Miller Spectrum 875,1,Container 11A,9871.83,0,0,,1095,2071,9.0153698630137,-1,189.1324200913242,21,0,9871.83,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-753037,ND294020P,Miller Spectrum 875,1,Container 11A,14314.64,0,0,,1095,353,13.072730593607305,-1,32.237442922374434,12,0,14314.64,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-701520,NE124032P,Miller Spectrum 875,1,Container 11A,6781.1,0,0,,1095,585,6.192785388127854,-1,53.42465753424658,19,0,6781.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-951682,NE414015P,Miller Spectrum 875,1,Container 11A,17626.94,0,0,,1095,886,16.09766210045662,-1,80.91324200913242,13,0,17626.94,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-893075,NF154025P,Miller Spectrum 875,1,Container 11A,12845.5,0,0,,1095,627,11.731050228310503,-1,57.26027397260274,11,0,12845.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-365711,NF254039P,Miller Spectrum 875,1,Container 11A,14395.29,0,0,,1095,1148,13.146383561643836,-1,104.84018264840182,13,0,14395.29,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-652283,NF254040P,Miller Spectrum 875,1,Container 11A,7752.3,0,0,,1095,318,7.07972602739726,-1,29.041095890410958,17,0,7752.3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-539216,NF254041P,Miller Spectrum 875,1,Container 11A,13024.13,0,0,,1095,2691,11.894182648401825,-1,245.75342465753423,15,0,13024.13,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-520658,NF254044P,Miller Spectrum 875,1,Container 11A,12551.37,0,0,,1095,174,11.462438356164384,-1,15.890410958904111,18,0,12551.37,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-972793,NF254062P,Miller Spectrum 875,1,Container 11A,12685.92,0,0,,1095,112,11.58531506849315,-1,10.228310502283106,15,0,12685.92,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-535683,SN-479692,Dewalt Metal Cutting Saws,2,Container 11A,9671.56,0,0,,1095,802,8.832474885844748,-1,73.2420091324201,18,0,4835.78,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-593348,SN-214757,Miller Multimatic Diversion Carts,1,Container 11A,14460.02,0,0,,1095,157,13.205497716894978,-1,14.337899543378995,14,0,14460.02,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-516621,SN-537950,Large Fan,1,Container 11A,7389.34,0,0,,1095,1048,6.748255707762557,-1,95.70776255707763,17,0,7389.34,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A1589,SN-185094,Millermatic 211,1,Container 11B,5111.28,0,0,,1825,369,2.8007013698630137,-1,20.21917808219178,11,0,5111.28,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
A1586,SN-357126,Millermatic 211,1,Container 11B,9909.89,0,0,,1825,968,5.430076712328767,-1,53.04109589041096,19,0,9909.89,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
A1583,SN-170021,Millermatic 211,1,Container 11B,9266.91,0,0,,1825,1318,5.077758904109589,-1,72.21917808219177,21,0,9266.91,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
A1580,SN-295561,Millermatic 211,1,Container 11B,7742.76,0,0,,1825,811,4.2426082191780825,-1,44.43835616438356,15,0,7742.76,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
A1579,SN-685306,Millermatic 211,1,Container 11B,9266.91,0,0,,1825,46,5.077758904109589,-1,2.5205479452054798,14,0,9266.91,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
98034,SN-455053,Millermatic  215,1,Container 11B,12404.65,0,0,,1825,902,6.797068493150685,-1,49.42465753424658,10,0,12404.65,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
94894,SN-530849,Multimatic 215,1,Container 11B,8839.23,0,0,,1825,869,4.843413698630137,-1,47.61643835616438,16,0,8839.23,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
94879,SN-905084,Multimatic 215,1,Container 11B,10521.51,0,0,,1825,1135,5.76521095890411,-1,62.19178082191781,11,0,10521.51,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
82470,SN-420832,Multimatic 200,1,Container 11B,12276.35,0,0,,1825,240,6.726767123287671,-1,13.150684931506849,13,0,12276.35,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
82454,SN-526166,Multimatic 200,1,Container 11B,12276.35,0,0,,1825,483,6.726767123287671,-1,26.465753424657535,15,0,12276.35,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
76897,SN-471139,Multimatic 200,1,Container 11B,14772.34,0,0,,1825,800,8.094432876712329,-1,43.83561643835616,18,0,14772.34,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-469847,SN-349328,Welding Trainers,5,Container 11B,7138.28,0,0,,1825,350,3.911386301369863,-1,19.17808219178082,19,0,1427.656,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-503498,SN-430625,Hobart Generator,1,Container 11B,13892.41,0,0,,1825,877,7.6122794520547945,-1,48.054794520547944,15,0,13892.41,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
94854,2424298,Shipping Container,1,Container 12A,22029.19,1,1,,1825,218,12.070789041095889,-1,11.945205479452055,12,0,22029.19,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-580687,SN-918658,Westward Tool Cabinets,13,Container 12A,8325.48,1,1,,1825,2820,4.5619068493150685,-1,154.5205479452055,15,0,640.4215384615384,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94867,RX2223826,Shipping Container,1,Container 1A,6908.42,1,1,,1825,700,3.785435616438356,-1,38.35616438356164,14,0,6908.42,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-217343,SN-871252,Brazing Consumables,3,Container 1A,8834.48,1,1,,183,315,48.27584699453552,-1,172.1311475409836,21,0,2944.8266666666664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-563129,SN-324993,Trainer Components,7,Container 1A,5129.83,1,1,,365,49,14.054328767123287,-1,13.424657534246576,18,0,732.8328571428572,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-181806,SN-764986,3in Tube Bender (Box),7,Container 1A,6175.45,0,0,,1095,866,5.639680365296804,-1,79.08675799086758,11,0,882.2071428571428,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-862388,SN-844422,Abrasive SandCloth (Box),4,Container 1A,15939.96,0,0,,183,617,87.10360655737705,-1,337.1584699453552,14,0,3984.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-919780,SN-840193,Nitrogen Regulator (Box),3,Container 1A,7359.06,0,0,,365,511,20.161808219178084,-1,140.0,20,0,2453.02,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-860732,SN-119156,Spin-Glas FiberGlass Board (Box),6,Container 1A,14454.6,0,0,,365,746,39.60164383561644,-1,204.3835616438356,15,0,2409.1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-854659,SN-546153,Streamline Copper Coil (Box),5,Container 1A,14236.37,0,0,,365,762,39.00375342465754,-1,208.76712328767124,14,0,2847.2740000000003,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-868784,SN-312433,Westward Tubing Cutter (Box),3,Container 1A,5660.07,0,0,,365,719,15.50704109589041,-1,196.986301369863,12,0,1886.6899999999998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-682806,SN-423527,Empty Acetylene Cylinders (Box),5,Container 1A,6436.13,0,0,,365,159,17.63323287671233,-1,43.56164383561644,11,0,1287.226,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-329015,SN-726120,Empty Nitrogen Cylinders (Box),1,Container 1A,12473.04,0,0,,365,2550,34.172712328767126,-1,698.6301369863014,20,0,12473.04,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-961194,SN-483955,Empty Oxygen Cylinders (Box),1,Container 1A,10832.0,0,0,,1095,2151,9.892237442922374,-1,196.43835616438358,12,0,10832.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-515292,SN-940733,Mini Tubing Cutter (Box),5,Container 1A,6575.25,0,0,,183,271,35.93032786885246,-1,148.0874316939891,21,0,1315.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-393796,SN-120621,Ducting Components,4,Container 1A,5109.7961,0,0,,183,980,27.922383060109286,-1,535.5191256830601,21,0,1277.449025,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-370321,SN-356160,Empty Nitrogen Tanks,20,Container 1A,6086.45,0,0,,365,442,16.675205479452053,-1,121.0958904109589,14,0,304.3225,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A1588,SN-169595,Miller Welding Machine,1,Container 1B,17972.88,0,0,,1095,134,16.413589041095893,-1,12.237442922374429,17,0,17972.88,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
102957,SN-700608,Hobart Champion 145,1,Container 1B,12199.97,0,0,,1825,467,6.68491506849315,-1,25.589041095890412,12,0,12199.97,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
102956,SN-124704,Hobart Generator,1,Container 1B,6579.71,0,0,,1095,559,6.008867579908676,-1,51.05022831050229,21,0,6579.71,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
102956,SN-477653,Hobart Champion 145,1,Container 1B,7464.54,0,0,,1825,1004,4.090158904109589,-1,55.013698630136986,10,0,7464.54,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
102955,SN-644017,Hobart Generator,1,Container 1B,8919.54,0,0,,1095,211,8.145698630136987,-1,19.269406392694062,11,0,8919.54,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
102953,SN-857210,Hobart Champion 145,1,Container 1B,5462.77,0,0,,1825,570,2.9932986301369864,-1,31.232876712328768,19,0,5462.77,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
102942,SN-611582,Hobart Champion 145,1,Container 1B,12199.97,0,0,,1825,392,6.68491506849315,-1,21.47945205479452,18,0,12199.97,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
101766,SN-236870,Straight Line Cutting Machine,1,Container 1B,8496.28,0,0,,1095,633,7.759159817351599,-1,57.80821917808219,16,0,8496.28,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
98085,SN-181529,Miller Welding Machine,1,Container 1B,12764.37,0,0,,1095,183,11.65695890410959,-1,16.71232876712329,10,0,12764.37,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
98036,SN-673548,Miller Welding Machine 215,1,Container 1B,6006.55,0,0,,1095,481,5.485433789954338,-1,43.926940639269404,13,0,6006.55,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
98022,SN-463076,Miller Welding Machine,1,Container 1B,11108.58,0,0,,1095,795,10.144821917808219,-1,72.6027397260274,21,0,11108.58,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
97960,SN-522524,Champion 9500 Watts Generator,1,Container 1B,9767.07,0,0,,1095,197,8.919698630136986,-1,17.990867579908677,19,0,9767.07,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
97960,SN-413324,Shield 8000 Wireless Start,1,Container 1B,15848.54,0,0,,1825,744,8.684131506849315,-1,40.76712328767123,15,0,15848.54,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
94853,3126236,Shipping Container,1,Container 1B,5109.7961,1,1,,1825,810,2.7998882739726025,-1,44.38356164383562,14,0,5109.7961,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
94851,3379492,Shipping Container,1,Container 1B,12976.35,1,1,,1825,491,7.1103287671232875,-1,26.9041095890411,17,0,12976.35,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-598294,BA-0118998,Straight Line Cutting Machine,1,Container 1B,9351.79,1,1,,1825,763,5.124268493150685,-1,41.80821917808219,20,0,9351.79,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-248219,SN-643284,Welding Tables,10,Container 1B,13868.47,0,0,,1825,756,7.599161643835616,-1,41.42465753424657,16,0,1386.847,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-773941,SN-820451,30in Fan,1,Container 1B,11455.27,0,0,,1095,687,10.461433789954338,-1,62.73972602739726,12,0,11455.27,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-785398,SN-257092,Dewalt Room Light,1,Container 1B,17607.24,0,0,,1095,680,16.079671232876713,-1,62.10045662100456,10,0,17607.24,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-201225,SN-524016,Dewalt Metal Cutting Saw,1,Container 1B,11716.92,0,0,,1095,382,10.700383561643836,-1,34.885844748858446,20,0,11716.92,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
GEN-880171,SN-701415,Miller Welding Machine,1,Container 1B,11164.89,0,0,,1095,90,10.196246575342466,-1,8.21917808219178,10,0,11164.89,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
94866,RX2223802,Shipping Container,1,Container 2A,22029.19,1,1,,1825,493,12.070789041095889,-1,27.013698630136986,17,0,22029.19,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87492,A153624437,Gas Heater #2,5,Container 2A,20613.34,0,0,,1825,2809,11.29498082191781,-1,153.91780821917808,15,0,4122.668,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87489,1721A22707,Gas Heater,10,Container 2A,13558.96,0,0,,1825,701,7.42956712328767,-1,38.410958904109584,13,0,1355.896,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-362297,SN-186146,Electrical Trainers,4,Container 2A,7857.68,0,0,,1825,1149,4.305578082191781,-1,62.95890410958904,12,0,1964.42,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-315113,SN-533319,Empty Trainers,2,Container 2A,7655.46,0,0,,1825,547,4.194772602739726,-1,29.972602739726028,21,0,3827.73,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-396856,5800K52213,Lennox Heater,10,Container 2A,9487.91,0,0,,1825,936,5.198854794520548,-1,51.28767123287671,19,0,948.7909999999999,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-957236,X162757179,HVAC Coil,6,Container 2A,5304.04,0,0,,1825,382,2.906323287671233,-1,20.931506849315067,12,0,884.0066666666667,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82049,SN-298540,Fujitsu Mini Split,1,Container 2A,12030.04,0,0,,1825,659,6.5918027397260275,-1,36.10958904109589,20,0,12030.04,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82048,LUN116479,Fujitsu Mini Split,1,Container 2A,12030.04,0,0,,1825,1437,6.5918027397260275,-1,78.73972602739727,16,0,12030.04,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-525630,812KCKJ14N41,Mini Split A/C Unit (Compressor),8,Container 2A,10166.92,0,0,,1825,799,5.570915068493151,-1,43.78082191780822,11,0,1270.865,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-933842,810KABF0ED77,Mini Split A/C Unit (Indoor Unit 1),10,Container 2A,5109.7961,0,0,,1825,2862,2.7998882739726025,-1,156.82191780821915,12,0,510.97961,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-918744,810KAJP0ED76,Mini Split A/C Unit (Indoor Unit 2),8,Container 2A,9040.57,0,0,,1825,1102,4.95373698630137,-1,60.38356164383561,16,0,1130.07125,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A1590,SN-463124,Miller Welding Machine,1,Container 2B,16381.53,0,0,,1095,743,14.960301369863014,-1,67.85388127853881,15,0,16381.53,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
102946,SN-734835,Hobart Generator,1,Container 2B,10041.45,0,0,,1095,1126,9.17027397260274,-1,102.83105022831049,12,0,10041.45,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
82468,SN-493366,Miller Welding Machine,1,Container 2B,5539.58,0,0,,1095,160,5.058977168949772,-1,14.61187214611872,10,0,5539.58,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-416923,SN-332613,Shipping Container,1,Container 2B,13523.4,0,0,,1825,1155,7.4100821917808215,-1,63.287671232876704,16,0,13523.4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94865,RX2223864,Shipping Container,1,Container 3A,12976.35,1,1,,1825,2158,7.1103287671232875,-1,118.24657534246575,14,0,12976.35,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-517532,SN-693221,Comfort Aire A/C Window Units,3,Container 1A,15649.6,0,0,,1825,597,8.575123287671232,-1,32.71232876712329,12,0,5216.533333333334,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-846866,SN-845150,HVAC Trainer Components,3,Container 3A,5173.76,0,0,,365,2870,14.17468493150685,-1,786.3013698630137,17,0,1724.5866666666668,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-956964,SN-721378,HVAC Disconnect Boxes,10,Container 3A,6518.2,0,0,,365,767,17.85808219178082,-1,210.1369863013699,19,0,651.8199999999999,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
94859,3124547,Shipping Container,1,Container 3B,22029.19,1,1,,1825,314,12.070789041095889,-1,17.205479452054796,12,0,22029.19,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-708273,SN-742876,PPE,4,Container 3B,11372.81,0,0,,183,418,62.146502732240435,-1,228.41530054644807,18,0,2843.2025,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-927790,SN-827828,Small Water Heaters,3,Container 3B,21105.88,0,0,,1825,1021,11.564865753424659,-1,55.945205479452056,17,0,7035.293333333334,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-478141,SN-139854,Gas Heater,4,Container 3B,13558.96,0,0,,1825,780,7.42956712328767,-1,42.73972602739726,17,0,3389.74,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GEN-831208,SN-877823,Hitachi Compressors,3,Container 11B,10168.61,0,0,,1095,2511,9.286401826484019,-1,229.31506849315068,21,0,3389.536666666667,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
